Gender,SeniorCitizen,Partner,Dependents,TenureMonths,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,TechSupport_No internet service,TechSupport_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card,PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0,0,0,-0.8831856126791574,0,0,0.3718157348514839,-0.6510881348515137,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1,0,1,0,-1.0773323435009823,1,1,1.4798854300783237,-0.5850288282216086,1,0,1,1,0,0,0,0,0,1,0,0,0,1
0,0,1,0,-1.6597725359664568,1,1,1.2856010777288707,-1.299564167371923,1,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0,0,1,-1.5626991705555444,0,1,1.4436241069482685,-1.153523740066755,1,1,0,1,0,0,1,0,0,0,0,0,0,0
1,0,0,0,0.9126716474227222,1,0,0.6565625459569685,1.2906542969843127,0,0,0,1,0,0,1,0,1,1,0,0,1,0
1,0,0,1,-0.9317222953846137,1,0,-0.6427379165136351,-0.9188642527977363,0,0,0,0,0,0,0,0,1,0,0,0,1,0
0,0,0,0,-0.786112247268245,0,1,1.2069712612573829,-0.3341317546372898,1,1,0,1,0,0,0,0,0,1,0,1,0,0
0,0,1,0,1.3980384744772842,0,1,0.09966496230696521,1.2259811920652883,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,0,1,0,0.42730482036816014,1,1,1.2810207000703373,1.2356248071049074,0,0,1,1,0,0,1,0,1,1,0,0,1,0
1,0,1,0,-0.9802589780900699,1,0,1.066888044533907,-0.5885459753076479,1,0,1,1,0,0,0,0,1,0,0,1,0,0
1,0,1,0,-0.786112247268245,1,0,-2.0229583842849927,-1.2381690217927468,0,0,0,0,1,1,0,1,0,0,1,1,0,0
0,0,1,0,-1.7083092186719129,1,1,-1.112608324651506,-1.4290952041047553,1,0,0,0,0,0,1,0,0,1,0,0,0,0
0,0,0,0,0.9126716474227222,1,1,1.3970569340865135,1.8179654278034416,0,0,0,1,0,0,1,0,1,0,0,0,0,1
1,0,0,1,-0.6405021991518765,1,0,-0.1785929804489305,-0.5798971638487785,0,0,1,0,0,0,1,0,1,0,0,0,0,1
1,0,1,0,-0.8831856126791574,1,0,0.9153538836640982,-0.4822433303810683,1,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.1553550609500032,0,1,0.29662120162389616,1.2256822073825493,0,1,0,0,0,0,1,0,0,1,0,0,1,0
1,0,1,0,0.621451551189985,1,1,-2.0985346156507916,-0.9287579277538281,0,0,1,0,1,1,0,1,0,0,0,0,0,1
0,0,1,0,1.2524284263609156,1,0,0.3847934715506616,1.3234556347233555,0,0,1,1,0,0,1,0,1,0,1,0,0,1
0,0,0,0,-0.8346489299737012,1,0,0.5504504635342811,-0.5739827032156863,0,0,1,1,0,0,0,0,1,0,1,0,1,0
1,0,0,1,-1.271479074322807,1,0,-0.9939002036678521,-1.180459541938972,0,0,1,0,0,0,1,0,0,0,0,0,1,0
0,0,0,0,-0.786112247268245,0,0,1.3157552306475484,-0.2984221113479675,1,1,0,1,0,0,0,0,0,0,0,1,0,0
1,1,0,0,-1.5141624878500881,1,1,0.9302401110543312,-1.1762737563806254,1,0,1,1,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-0.6890388818573326,1,0,1.2233842812004607,-0.19979521864007,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,-0.4948921510355078,1,1,1.4149967465824356,0.0565270679146771,1,0,1,1,0,0,1,0,0,1,0,0,1,0
0,0,1,0,0.9612083301281784,1,0,-1.0301615267979072,0.008553616547913374,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0.5729148684845288,1,0,-0.27630770383097364,0.31627952419321204,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,-1.5141624878500881,1,0,-0.3114239325463954,-1.284185482508855,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,-1.5141624878500881,1,1,0.17409609925813094,-1.2816033420670179,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1,1,1,0,-1.3685524397337194,1,1,0.2626500673231077,-1.0968797329005593,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,1,1,-1.6112358532610005,1,1,0.39395422686772796,-1.3427429916445806,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1,1,0,0,1.0582816955390908,1,1,1.0665063463956963,1.7751399490649302,0,0,1,1,0,0,1,0,0,1,0,0,0,1
1,0,0,0,0.2816947722517915,1,0,0.37067064043685055,0.4913214657240666,0,0,1,1,0,0,0,0,0,1,0,0,1,0
1,1,1,0,-1.222942391617351,1,1,-1.9092123390980835,-1.307147506143213,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,0,1,0,0.621451551189985,1,1,0.037066467640344415,0.5700522868169662,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1,0,1,0,-1.0773323435009823,1,1,-1.9428017752606608,-1.3014994136820157,0,0,0,0,1,1,0,1,0,0,0,0,1,0
0,0,0,0,1.3009651090663719,1,0,-1.9653219654151162,-0.6674453150399093,0,0,1,0,1,1,0,1,0,0,0,0,0,0
0,0,0,0,-0.05806200668640195,1,0,0.611140467509847,-1.2046120682191455,0,0,1,1,0,0,0,0,1,0,0,0,0,1
0,1,0,0,-1.6597725359664568,1,1,-2.066090273902848,-1.4504046578563377,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1,0,0,0,0.2816947722517915,1,1,0.766109911623556,0.6973980173232334,1,0,1,1,0,0,0,0,0,0,0,1,0,0
1,0,1,0,0.9612083301281784,0,0,-0.9931368073914301,-0.015098789899314955,0,1,0,0,0,0,1,0,0,0,0,1,0,0
1,1,1,0,0.18462140684087908,1,1,-0.3770760123187055,-0.016191443012597492,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.621451551189985,1,1,0.07332779077039901,0.5310157594215293,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.9802589780900699,1,1,-0.3953975229528385,-0.9504152909544158,1,0,1,0,0,0,1,0,0,1,0,1,0,0
0,0,1,1,1.0582816955390908,1,1,-0.46524828224547077,0.533119524370984,0,0,1,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,1.0582816955390908,1,0,1.1325401243062172,-0.11273087902646238,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1,1,0,0,0.864134964717266,1,1,-1.0465745467409848,-0.1151988616803446,0,0,1,0,0,0,0,0,1,1,0,0,1,0
1,0,1,0,-0.4463554683300516,1,1,0.7390093438105672,-0.07814106927612606,0,0,1,1,0,0,0,0,1,0,1,0,1,0
0,0,1,0,1.0582816955390908,0,0,1.2779671149646485,1.9334496205326803,0,1,0,1,0,0,1,0,0,1,0,0,1,0
0,0,1,0,-0.05806200668640195,1,1,0.1408883612337651,0.6648413034155224,0,0,1,0,0,0,1,0,0,1,0,0,0,1
1,0,1,0,1.3980384744772842,1,1,-0.09500108818069844,1.1304746122281586,0,0,0,1,0,0,1,0,0,1,0,0,0,0
0,0,1,1,1.106818378244547,1,1,0.03477627881107769,0.931997707655704,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,0,0,1,0.864134964717266,1,0,1.500497129541723,1.8462385066202731,1,0,1,1,0,0,1,0,1,0,0,1,0,0
0,0,0,0,0.7670615993063535,0,1,-0.1488205256684642,0.5102064255028922,0,1,0,1,0,0,1,0,1,0,1,0,0,1
1,1,0,0,0.13608472413542289,1,0,0.7596210432739671,0.5099889820972641,0,0,1,1,0,0,1,0,1,0,0,1,0,0
0,0,0,1,1.0582816955390908,1,0,1.590577890159544,2.1315079465493,0,0,1,1,0,0,1,0,0,0,1,0,1,0
0,0,0,1,0.9126716474227222,1,0,0.31952308991656225,0.9463489724271781,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,-1.6112358532610005,1,1,0.07370948890861032,-1.2868219838020993,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,-0.00952532398094574,1,1,1.5401937359156783,0.7577929232365189,0,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,1,-1.6112358532610005,1,1,1.4035458024361025,-1.2847127827675038,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-0.3492821029191392,1,1,-2.023340082423204,-1.0735643637320549,0,0,0,0,1,1,0,1,0,1,0,0,1,0
0,0,1,0,0.13608472413542289,0,0,0.881001051225099,0.633480528238768,0,1,0,1,0,0,1,0,0,0,1,0,0,0
0,0,1,0,-0.15513537209731437,1,1,1.211169940777705,0.44100506166165704,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,0,-0.15513537209731437,1,1,1.3550701388832918,0.5334239451388637,1,0,1,1,0,0,1,0,0,0,0,0,1,0
0,0,0,0,0.864134964717266,1,1,-0.8900783100744314,0.02635679538373787,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0,0,0,0,-0.00952532398094574,1,1,-1.9420383789842386,-0.988304804385163,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0,0,1,0,1.3980384744772842,1,0,-0.15874467726195315,1.0424480855446452,0,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,0,-1.6597725359664568,0,0,1.529124489907556,-1.3884604676779497,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1.0097450128336345,0,1,0.08592382933136544,0.936194365384332,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,1.7377952534154777,1,1,0.756185760030067,2.230129403172057,0,0,1,1,0,0,1,0,1,0,1,0,1,0
0,0,0,1,1.6892585707100214,1,1,-0.15683618657089773,1.2455945872529692,0,0,0,0,0,0,1,0,1,0,1,0,1,0
0,0,1,0,-0.4948921510355078,1,0,-0.6240347077412909,-0.6198197731221512,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,0.3302314549572477,1,0,-2.0042551755126485,-0.931117188704896,1,0,1,0,1,1,0,1,0,0,0,0,0,1
0,0,0,0,-0.4948921510355078,1,1,-0.40684846709917183,-0.5503846576198652,1,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,0,-1.6597725359664568,1,0,-0.26752864665211806,-1.4247898246733133,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,1,1,0,-0.5434288337409641,0,1,0.9187891669079983,-0.0873171809936442,1,1,0,1,0,0,0,0,1,1,0,0,0,0
0,0,0,1,1.3980384744772842,1,0,-1.018328884513363,0.22826930576512078,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,0,-0.05806200668640195,1,0,0.17485949553455352,0.17083163016838143,0,0,1,0,0,0,1,0,1,0,1,0,0,1
0,1,0,0,1.4951118398881966,1,1,-0.6320503686437241,0.5867682486246487,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,0,1.3980384744772842,0,0,0.2538710101442521,1.363041206718004,1,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,1,0,-0.5919655164464203,1,1,-2.079831406878448,-1.1659180141875733,0,0,0,0,1,1,0,1,0,0,0,1,0,0
0,0,1,1,1.1553550609500032,1,1,-0.05683127435958788,0.9225008669148843,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0,0,1,1,1.0582816955390908,1,1,0.07943496098177712,0.994746438434917,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,0,0.03901135872451047,1,0,0.09355779209558766,0.10138564249581411,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,0,1,1,-0.05806200668640195,1,0,-0.020951649367744036,-0.11273087902646238,0,0,1,1,0,0,0,0,0,1,0,1,0,0
0,0,1,1,-0.5434288337409641,1,0,1.65813846062291,0.1477173961500835,0,0,0,1,0,0,1,0,1,1,0,1,0,0
1,0,1,0,-1.7083092186719129,1,0,1.3627041016475139,-1.4015723050373419,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1,0,1,1,0.18462140684087908,1,0,-0.32898204690410604,-0.11021940769145452,0,0,1,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,-1.3685524397337194,1,1,0.11187930272972088,-1.165695134696804,1,0,1,0,0,0,1,0,1,0,0,0,1,0
0,0,0,1,-0.8346489299737012,1,1,-2.0920457473012033,-1.3147308449145032,0,0,0,0,1,1,0,1,0,1,0,1,0,0
0,0,1,0,1.349501791771828,1,0,-0.4889135668145595,0.7054977841828908,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,1,0,1,-1.1258690262064386,1,1,-0.8828260454484205,-0.11273087902646238,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,0,1,1,-1.3685524397337194,1,1,0.1935627043068975,-1.106713610920103,1,0,1,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,-0.5434288337409641,1,1,-2.101969898894692,-1.2158810727158367,0,0,1,0,1,1,0,1,0,0,1,0,1,0
1,0,1,1,-1.4170891224391757,0,1,0.9840595485420971,-1.0872632982866437,1,1,0,1,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0.621451551189985,1,1,-0.8461830241801543,-0.054260347252988124,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,0,-0.3978187856245954,1,1,0.27219252077838535,-0.2238281510471479,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,1.3980384744772842,1,1,-0.7973256624891327,0.4142540866842242,1,0,1,0,0,0,1,0,0,0,0,0,0,0
1,0,1,0,0.621451551189985,1,1,1.09895068814364,1.2370708057523367,0,0,1,1,0,0,1,0,0,0,0,0,0,1
0,0,0,1,-0.9802589780900699,1,0,-1.8992881875045946,-1.2099176873164783,0,0,0,0,1,1,0,1,0,1,0,0,1,0
1,0,0,1,-1.5626991705555444,1,0,0.43403253137989395,-1.3208573128680832,1,0,1,1,0,0,1,0,0,0,0,0,1,0
1,0,1,0,0.2331580895463353,1,1,-0.2034033594326526,0.13151786243076827,1,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0.3302314549572477,1,0,0.3328825247539513,0.5418988018732303,0,0,1,1,0,0,1,0,0,0,1,0,1,0
1,0,1,0,-0.10659868939185815,1,1,-0.3499754445057167,-0.2647129473904261,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,1.592185205299109,1,1,-0.07095410547339896,1.2627236915313458,0,0,1,0,0,0,0,0,1,0,0,0,0,1
1,0,0,0,0.2816947722517915,1,1,0.2637951617377411,0.38436105449546104,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,0,1,0,1.2038917436554595,1,0,-0.04652542462788818,0.9336230971127766,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0,0,0,1,-0.4948921510355078,1,1,1.3978203303629357,0.08852930113803545,0,0,0,1,0,0,1,0,1,0,0,0,0,0
1,1,0,0,0.5729148684845288,1,1,0.498921214875782,0.8311692004658193,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,1,1,0,1.1553550609500032,0,1,-0.17668448975787507,0.8585942500007001,0,1,0,0,0,0,0,0,1,0,1,0,0,1
1,0,1,1,1.592185205299109,1,1,0.6355691483553578,1.8725382865310272,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1.2524284263609156,1,0,1.1008591788346955,1.997345365276583,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,1.7377952534154777,1,1,0.35273082794092864,1.8157094524700472,0,0,1,0,0,0,0,0,0,0,1,0,0,1
1,0,1,1,-0.8831856126791574,0,0,-0.6851064098550678,-0.8988322790542208,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,1,0,0.08754804142996668,1,1,-0.07248089802624308,0.059332087847283256,1,0,1,0,0,0,0,0,1,0,0,0,0,1
0,0,1,0,0.03901135872451047,1,1,-0.15301920518878634,-0.03140704532144427,1,0,0,1,0,0,0,0,1,0,1,1,0,0
1,0,0,0,1.2038917436554595,1,1,-0.18164656555461928,0.8643021393984454,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,0,1,-1.4170891224391757,1,1,-0.0484339153189436,-1.1654015860992057,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,1,1.2524284263609156,1,1,1.6214954393546437,2.476269902258254,0,0,0,1,0,0,0,0,0,0,1,1,0,0
1,0,1,0,-0.6405021991518765,1,1,-0.8011426438712439,-0.7943344143943569,0,0,1,0,0,0,0,0,1,0,1,0,0,0
0,0,0,1,-1.271479074322807,1,0,0.7252682108349674,-0.8950215833705832,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,0,0,-0.8346489299737012,0,1,1.25773711363946,-0.40588807849465885,0,1,0,1,0,0,1,0,1,0,0,0,0,0
0,0,1,0,0.2331580895463353,1,1,0.4244900779246163,0.43660183269768216,0,0,1,1,0,0,0,0,1,0,0,0,0,0
0,0,0,1,1.0097450128336345,1,1,0.16302685325000918,0.9809768347734992,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1,0,0,1,0.13608472413542289,1,1,-0.5621996093510918,-0.22457289471142508,0,0,0,0,0,0,1,0,1,1,0,0,0,0
1,0,1,0,-0.4948921510355078,1,1,0.21379270563208616,-0.32869566949658,1,0,1,0,0,0,1,0,1,0,0,0,0,0
0,0,1,0,1.0582816955390908,1,1,1.4207222186556023,2.012136952944454,1,0,1,1,0,0,0,0,1,0,0,0,0,0
1,0,1,1,0.5729148684845288,1,1,1.5314146787368226,1.5256182050212108,1,0,0,1,0,0,0,0,1,1,0,0,1,0
0,0,0,1,-0.6890388818573326,1,0,0.21531949818493026,-0.48687487492095305,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,0,-1.465625805144632,1,1,0.11340609528256554,-1.2174629734917832,0,0,1,0,0,0,1,0,1,1,0,0,0,0
1,0,1,0,-1.6597725359664568,1,0,1.6627188382814428,-1.350940608036771,0,0,1,1,0,0,0,0,0,0,1,0,1,0
1,0,1,0,1.592185205299109,1,0,1.467671089655568,2.799282081319229,0,0,1,1,0,0,1,0,0,0,0,1,0,0
1,0,0,0,-0.10659868939185815,1,1,1.1779622027533387,0.44895805422251545,1,0,0,1,0,0,0,0,0,0,0,0,1,0
0,0,1,0,0.864134964717266,1,0,-2.007690458756549,-0.8624757416331539,0,0,0,0,1,1,0,1,0,1,0,0,0,1
0,1,1,1,-0.300745420213683,1,1,0.18707383595730864,-0.11273087902646238,0,0,1,0,0,0,0,0,1,0,1,0,0,1
0,1,0,1,-0.5919655164464203,1,0,-0.7530486784566447,-0.7526559496205351,0,0,0,0,0,0,1,0,0,0,1,0,0,0
1,0,1,1,-1.271479074322807,1,1,-0.0908024086603763,-1.0824577990222561,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0,0,1,1,-0.3978187856245954,1,1,1.1821608822736613,0.13917187030888759,0,0,0,1,0,0,1,0,1,1,0,0,1,0
0,0,1,0,0.13608472413542289,0,1,-1.9828800797728268,-0.9532964160789921,1,1,0,0,1,1,0,1,0,1,0,0,0,1
1,0,1,0,-1.465625805144632,0,1,0.37219743298969465,-1.1949032201578376,1,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,1,1,-1.4170891224391757,1,1,1.0611625724607407,-1.0544565244624602,0,0,1,1,0,0,0,0,0,0,1,0,1,0
0,0,0,1,-1.028795660795526,1,1,-0.21714449240825237,-0.9039095825756437,0,0,1,0,0,0,1,0,1,1,0,0,1,0
0,0,1,1,0.9612083301281784,1,0,0.9626844528022755,1.6066430540434902,0,0,1,1,0,0,0,0,1,0,1,0,0,1
1,1,1,0,0.9126716474227222,1,1,0.30616365507917376,1.0344842208135057,0,0,1,1,0,0,0,0,1,1,0,0,0,1
0,0,1,0,0.2816947722517915,1,1,-1.9153195093094613,-0.8988214068839394,0,0,1,0,1,1,0,1,0,1,0,0,1,0
1,0,0,0,-1.6597725359664568,1,0,-0.3083703474407066,-1.364818933401003,0,0,0,0,0,0,1,0,0,1,0,0,1,0
0,0,0,1,0.03901135872451047,1,0,0.06111345034764389,0.010836772307011378,1,0,1,1,0,0,1,0,1,1,0,1,0,0
1,0,1,0,0.2816947722517915,1,1,-0.7618277356355,-0.25515630971305836,0,0,1,0,0,0,1,0,0,0,0,1,0,0
1,0,1,1,-1.1258690262064386,1,0,0.1649353439410646,-0.9084976384344028,0,0,1,1,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.300745420213683,1,1,-0.7290016957493449,-0.5844362949412713,0,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0,0,0,-1.271479074322807,1,1,0.5195329143391815,-0.9752255835366151,0,0,0,1,0,0,0,0,1,0,1,0,0,1
0,1,1,0,-0.5434288337409641,1,1,-0.631668670505513,-0.6969578212688229,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0,0,1,1,1.3009651090663719,1,0,1.6379084592977213,2.534691509265462,1,0,1,1,0,0,1,0,0,1,0,0,0,0
0,0,0,1,1.6892585707100214,1,1,0.02141684397368867,1.410318839186757,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,1,0,0,-1.465625805144632,1,1,-2.130978957398736,-1.4513287923302582,1,0,0,0,1,1,0,1,0,0,0,0,0,1
0,0,1,0,1.1553550609500032,1,0,0.3691438478840059,1.2431700932802128,1,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0,0,0,0.2331580895463353,1,1,-0.28585015728625124,0.02930858961514319,0,0,1,0,0,0,0,0,0,0,1,0,1,0
1,0,1,0,-1.222942391617351,1,0,-0.15492769587984176,-1.0193339783683344,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,0,1,1,0.13608472413542289,1,1,0.7214512294528566,0.4904408199312717,1,0,1,1,0,0,0,0,0,0,0,0,1,0
0,1,0,0,1.106818378244547,0,1,0.7756523650788336,1.5677587370319932,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1,0,0,1.0582816955390908,0,0,0.006530616583455527,0.8940864498843941,1,1,0,0,0,0,0,0,1,1,0,0,0,1
0,1,0,0,1.3980384744772842,1,1,1.1714733344037502,2.2570652050442734,1,0,0,1,0,0,1,0,0,0,0,0,1,0
0,0,1,0,-1.1258690262064386,1,0,0.8657331256966545,-0.7565862391772682,0,0,1,1,0,0,1,0,1,0,0,0,1,0
1,0,0,1,-0.25220873750822675,1,0,1.2313999421028936,0.35781121466823473,0,0,0,1,0,0,0,0,1,1,0,0,1,0
0,0,1,0,0.08754804142996668,1,1,-0.4289869591154159,-0.1478914777165731,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,0,-0.9317222953846137,1,1,0.060350054071221834,-0.7136737830765054,0,0,1,1,0,0,1,0,0,0,1,0,1,0
1,0,1,0,0.13608472413542289,1,1,0.9241329408429537,0.6442113603065289,0,0,1,1,0,0,0,0,0,1,0,0,0,0
1,0,0,1,-0.25220873750822675,0,0,0.33593610985964006,-0.04273584675468326,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1,0,0,0,-0.3492821029191392,1,0,-0.7232762236761784,-0.5439211523875613,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,-0.7375755645627888,1,0,0.6993127374366125,-0.4595911635997307,1,0,0,1,0,0,1,0,1,0,0,1,0,0
0,0,1,0,1.7377952534154777,1,0,1.250484849013449,2.7370008538621176,0,0,0,1,0,0,1,0,0,0,1,0,1,0
1,0,1,0,0.18462140684087908,1,1,-0.7213677329851227,-0.24509411611760445,0,0,0,0,0,0,0,0,0,1,0,1,0,0
0,0,1,1,-1.271479074322807,1,1,-0.16027146981479726,-1.0691230821720952,1,0,1,0,0,0,0,0,0,0,1,0,1,0
0,0,0,0,-1.3685524397337194,1,1,-2.091664049162992,-1.3482986706583862,0,0,0,0,1,1,0,1,0,0,1,0,1,0
0,0,1,0,-0.8831856126791574,0,1,-0.5988426306193577,-0.9169616229984878,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,0,0,0,1.4951118398881966,0,0,-2.007690458756549,-0.6775836138273331,0,1,0,0,1,1,0,1,0,0,0,0,0,0
0,0,1,1,-0.6405021991518765,1,0,0.9897850206152639,-0.19200530863343293,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,-1.3200157570282633,1,0,-0.5614362130746695,-1.138748460654306,1,0,1,0,0,0,1,0,1,0,0,0,1,0
1,1,0,1,0.9612083301281784,0,1,0.6481651869163242,1.2733458018962927,1,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,1.2524284263609156,1,1,0.13363609660775363,1.1425264129851123,0,0,1,0,0,0,0,0,1,0,1,1,0,0
1,0,1,0,-0.00952532398094574,1,1,-0.3831831825300831,-0.1580025960782932,0,0,1,0,0,0,0,0,1,1,0,0,0,0
0,0,1,1,-0.9317222953846137,0,0,-0.84465623162731,-1.0021396410682692,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1,0,0,0,0.3787681376627039,1,1,1.3516348556393922,1.1432113597128413,0,0,1,1,0,0,0,0,1,0,1,0,1,0
1,0,1,0,0.08754804142996668,1,1,0.27295591705480743,0.21929432919780908,1,0,1,1,0,0,0,0,0,0,0,1,0,0
0,1,0,0,-0.5434288337409641,1,1,-1.0881796438059952,-0.8340015276661161,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,1,-0.15513537209731437,1,1,-0.17401260279039704,-0.2102651186210771,0,0,1,0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0.6699882338954412,1,1,1.647450912752999,1.7191373999453383,0,0,1,1,0,0,0,0,1,0,1,0,0,0
0,0,1,0,1.6892585707100214,1,1,-0.2911939312212068,1.1044629448298622,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0,0,0,0,-1.6597725359664568,1,1,1.0256646456071077,-1.3795507241323264,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,1.4465751571827405,1,1,1.0894082346883625,2.2443230214744494,0,0,0,1,0,0,1,0,1,1,0,0,1,0
1,0,1,0,0.42730482036816014,1,0,1.1344486149972732,1.0791036076484513,0,0,0,1,0,0,0,0,1,1,0,1,0,0
1,1,1,0,-1.3200157570282633,1,0,-0.7267115069200781,-1.1919242455007286,1,0,1,0,0,0,1,0,1,0,1,0,1,0
1,0,1,0,1.543648522593653,1,1,1.4336999553547796,2.6545789309586754,0,0,0,1,0,0,1,0,1,1,0,1,0,0
1,0,1,1,0.7185249166008973,0,1,1.1802523915826053,1.5118105487638083,0,1,0,1,0,0,1,0,0,1,0,1,0,0
0,1,0,0,1.592185205299109,1,1,-1.9317325292525387,-0.6012772867071902,1,0,0,0,1,1,0,1,0,0,1,0,0,1
0,0,0,0,-0.00952532398094574,1,1,-1.9653219654151162,-1.0074126436547577,0,0,0,0,1,1,0,1,0,0,1,0,0,0
0,0,1,0,1.1553550609500032,1,0,1.4077444819564247,2.1369657760305727,0,0,1,1,0,0,0,0,0,0,0,1,0,0
0,1,1,1,1.6892585707100214,1,1,1.3829341029727025,2.8499790113414885,0,0,1,1,0,0,0,0,1,0,1,0,0,0
0,0,0,0,0.47584150307361633,1,1,-0.660677729009557,-0.022426632668991735,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,0,1,0,-0.4463554683300516,0,0,1.1500982386639282,0.11996618150676001,1,1,0,1,0,0,0,0,1,0,0,0,0,0
1,0,0,0,-1.6597725359664568,1,1,-0.39425242853820514,-1.3545664768256243,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,-0.8346489299737012,1,0,-0.1896622264570528,-0.7336894485645987,0,0,0,0,0,0,0,0,1,0,0,1,0,0
0,1,1,0,-0.7375755645627888,1,0,0.6462566962252688,-0.4014141804238547,0,0,0,1,0,0,0,0,1,0,1,0,0,0
